0.0079351507912921622	 6.5000000000000169 6.5000000000000142 0.32499999999999835 
0.015870301582584324	 6.4999999999999964 6.4999999999999911 0.32499999999999835 
0.023805452373876487	 6.5000000000000115 6.5000000000000089 0.32499999999999835 
0.031740603165168649	 6.4999999999999902 6.4999999999999973 0.32499999999999835 
0.039675753956460807	 6.5000000000000222 6.5000000000000258 0.32499999999999835 
0.047610904747752966	 6.4999999999999964 6.5000000000000018 0.32499999999999835 
0.055546055539045125	 6.5000000000000107 6.5000000000000115 0.32499999999999835 
0.063481206330337284	 6.4999999999999893 6.4999999999999849 0.32499999999999835 
0.071416357121629442	 6.5000000000000036 6.4999999999999964 0.32499999999999835 
0.079351507912921601	 6.5000000000000195 6.5000000000000124 0.32499999999999835 
0.08728665870421376	 6.5000000000000009 6.500000000000008 0.32499999999999835 
0.095221809495505919	 6.5000000000000187 6.5000000000000124 0.32499999999999835 
0.10315696028679808	 6.4999999999999964 6.4999999999999911 0.32499999999999835 
0.11109211107809024	 6.500000000000008 6.5000000000000044 0.32499999999999835 
0.11902726186938239	 6.5000000000000036 6.5000000000000124 0.32499999999999835 
0.12696241266067457	 6.5000000000000222 6.5000000000000275 0.32499999999999835 
0.13489756345196674	 6.4999999999999964 6.5000000000000062 0.32499999999999835 
0.14283271424325891	 6.5000000000000115 6.5000000000000133 0.32499999999999835 
0.15076786503455109	 6.4999999999999902 6.4999999999999849 0.32499999999999835 
0.15870301582584326	 6.5000000000000018 6.4999999999999947 0.32499999999999835 
0.16663816661713543	 6.5000000000000204 6.5000000000000142 0.32499999999999835 
0.1745733174084276	 6.5000000000000036 6.5000000000000089 0.32499999999999835 
0.18250846819971978	 6.5000000000000204 6.5000000000000133 0.32499999999999835 
0.19044361899101195	 6.4999999999999964 6.4999999999999893 0.32499999999999835 
0.19837876978230412	 6.5000000000000231 6.5000000000000178 0.32499999999999835 
0.20631392057359629	 6.5000000000000009 6.500000000000008 0.32499999999999835 
0.21424907136488847	 6.5000000000000213 6.5000000000000258 0.32499999999999835 
0.22218422215618064	 6.4999999999999964 6.5000000000000062 0.32499999999999835 
0.23011937294747281	 6.5000000000000115 6.5000000000000151 0.32499999999999835 
0.23805452373876498	 6.5000000000000284 6.5000000000000275 0.32499999999999835 
0.24598967453005716	 6.5000000000000009 6.4999999999999938 0.32499999999999835 
0.2539248253213493	 6.5000000000000187 6.500000000000016 0.32499999999999835 
0.26185997611264145	 6.5000000000000018 6.5000000000000089 0.32499999999999835 
0.26979512690393359	 6.5000000000000258 6.5000000000000133 0.32499999999999835 
0.27773027769522574	 6.5000000000000124 6.5000000000000053 0.32499999999999835 
0.28566542848651788	 6.5000000000000222 6.5000000000000169 0.32499999999999835 
0.29360057927781003	 6.5000000000000027 6.5000000000000062 0.32499999999999835 
0.30153573006910217	 6.5000000000000222 6.5000000000000258 0.32499999999999835 
0.30947088086039432	 6.5000000000000195 6.5000000000000444 0.32499999999999835 
0.31740603165168646	 6.5000000000000124 6.500000000000016 0.32499999999999835 
0.3253411824429786	 6.5000000000000275 6.5000000000000284 0.32499999999999835 
0.33327633323427075	 6.5000000000000018 6.4999999999999947 0.32499999999999835 
0.34121148402556289	 6.5000000000000178 6.500000000000016 0.32499999999999835 
0.34914663481685504	 6.5000000000000053 6.5000000000000098 0.32499999999999835 
0.35708178560814718	 6.5000000000000364 6.5000000000000391 0.32499999999999835 
0.36501693639943933	 6.5000000000000124 6.5000000000000062 0.32499999999999835 
0.37295208719073147	 6.500000000000024 6.5000000000000169 0.32499999999999835 
0.38088723798202362	 6.5000000000000018 6.5000000000000044 0.32499999999999835 
0.38882238877331576	 6.5000000000000213 6.5000000000000249 0.32499999999999835 
0.39675753956460791	 6.5000000000000382 6.5000000000000462 0.32499999999999835 
0.40469269035590005	 6.5000000000000124 6.5000000000000178 0.32499999999999835 
0.4126278411471922	 6.5000000000000266 6.5000000000000293 0.32499999999999835 
0.42056299193848434	 6.5 6.499999999999992 0.32499999999999835 
0.42849814272977649	 6.5000000000000338 6.5000000000000275 0.32499999999999835 
0.43643329352106863	 6.5000000000000178 6.500000000000024 0.32499999999999835 
0.44436844431236078	 6.5000000000000373 6.50000000000004 0.32499999999999835 
0.45230359510365292	 6.5000000000000142 6.500000000000008 0.32499999999999835 
0.46023874589494507	 6.5000000000000231 6.500000000000016 0.32499999999999835 
0.46817389668623721	 6.5000000000000409 6.5000000000000266 0.32499999999999835 
0.47610904747752936	 6.5000000000000195 6.5000000000000249 0.32499999999999835 
0.4840441982688215	 6.5000000000000373 6.5000000000000471 0.32499999999999835 
0.49197934906011365	 6.5000000000000124 6.5000000000000187 0.32499999999999835 
0.49991449985140579	 6.500000000000024 6.500000000000024 0.32499999999999835 
0.50784965064269794	 6.5000000000000169 6.5000000000000089 0.32499999999999835 
0.51578480143399008	 6.5000000000000329 6.5000000000000258 0.32499999999999835 
0.52371995222528223	 6.5000000000000169 6.5000000000000231 0.32499999999999835 
0.53165510301657437	 6.5000000000000364 6.5000000000000382 0.32499999999999835 
0.53959025380786652	 6.5000000000000142 6.5000000000000089 0.32499999999999835 
0.54752540459915866	 6.500000000000024 6.5000000000000151 0.32499999999999835 
0.55546055539045081	 6.5000000000000409 6.5000000000000258 0.32499999999999835 
0.56339570618174295	 6.5000000000000195 6.5000000000000258 0.32499999999999835 
0.57133085697303509	 6.5000000000000373 6.500000000000048 0.32499999999999835 
0.57926600776432724	 6.5000000000000124 6.5000000000000187 0.32499999999999835 
0.58720115855561938	 6.5000000000000409 6.5000000000000471 0.32499999999999835 
0.59513630934691153	 6.5000000000000178 6.500000000000008 0.32499999999999835 
0.60307146013820367	 6.5000000000000355 6.5000000000000249 0.32499999999999835 
0.61100661092949582	 6.5000000000000169 6.5000000000000231 0.32499999999999835 
0.61894176172078796	 6.5000000000000329 6.5000000000000391 0.32499999999999835 
0.62687691251208011	 6.5000000000000524 6.5000000000000568 0.32499999999999835 
0.63481206330337225	 6.500000000000024 6.5000000000000151 0.32499999999999835 
0.6427472140946644	 6.50000000000004 6.500000000000024 0.32499999999999835 
0.65068234092542698	 6.5000000000000133 6.5000000000000222 0.32499999999999835 
0.65861725678506644	 6.5000000000000107 6.5000000000000187 0.32499999999999835 
0.66655145789836667	 6.5000000000000364 6.5000000000000355 0.32499999999999835 
0.67448429093801243	 6.5000000000000302 6.5000000000000355 0.32499999999999835 
0.68241503783481439	 6.5000000000000338 6.500000000000032 0.32499999999999835 
0.69034296276645435	 6.5000000000000355 6.5000000000000311 0.32499999999999835 
0.69826734087952791	 6.5000000000000329 6.50000000000004 0.32499999999999835 
0.70618747782117097	 6.5000000000000311 6.5000000000000346 0.32499999999999835 
0.71410272449142886	 6.5000000000000231 6.5000000000000222 0.32499999999999835 
0.72201248922801686	 6.5000000000000249 6.5000000000000311 0.32499999999999835 
0.72991624854705961	 6.5000000000000302 6.5000000000000222 0.32499999999999835 
0.73781355700391238	 6.5000000000000426 6.5000000000000355 0.32499999999999835 
0.74570405644199567	 6.5000000000000311 6.5000000000000311 0.32499999999999835 
0.75358748473779913	 6.5000000000000275 6.5000000000000213 0.32499999999999835 
0.7614636840632738	 6.5000000000000266 6.5000000000000266 0.32499999999999835 
0.76933260863945407	 6.5000000000000329 6.5000000000000293 0.32499999999999835 
0.7771943319290413	 6.5000000000000311 6.5000000000000222 0.32499999999999835 
0.78504905320010199	 6.500000000000032 6.5000000000000338 0.32499999999999835 
0.79289710338104713	 6.5000000000000258 6.5000000000000275 0.32499999999999835 
0.80073895011353735	 6.5000000000000284 6.5000000000000249 0.32499999999999835 
0.80857520189048437	 6.5000000000000249 6.5000000000000266 0.32499999999999835 
0.81640661113656388	 6.500000000000032 6.5000000000000338 0.32499999999999835 
0.82423407604402266	 6.5000000000000275 6.5000000000000275 0.32499999999999835 
0.83205864091202897	 6.5000000000000391 6.5000000000000329 0.32499999999999835 
0.83988149464795669	 6.5000000000000266 6.5000000000000249 0.32499999999999835 
0.84770396696823203	 6.5000000000000284 6.5000000000000302 0.32499999999999835 
0.85552752167959156	 6.5000000000000382 6.50000000000004 0.32499999999999835 
0.86335374622526639	 6.5000000000000329 6.50000000000004 0.32499999999999835 
0.87118433644471271	 6.5000000000000231 6.5000000000000231 0.32499999999999835 
0.87902107522669792	 6.5000000000000284 6.5000000000000231 0.32499999999999835 
0.88686580345192945	 6.500000000000024 6.5000000000000187 0.32499999999999835 
0.89479607034516562	 6.5000000000000284 6.5000000000000293 0.32499999999999835 
0.90272635378663812	 6.5000000000000382 6.5000000000000355 0.32499999999999835 
0.91065720688441676	 6.5000000000000311 6.5000000000000409 0.32499999999999835 
0.91858404959891649	 6.5000000000000346 6.5000000000000355 0.32499999999999835 
0.92650567713111065	 6.5000000000000355 6.5000000000000355 0.32499999999999835 
0.93442141805485357	 6.5000000000000222 6.5000000000000249 0.32499999999999835 
0.94233107693305973	 6.5000000000000222 6.5000000000000266 0.32499999999999835 
0.95023487813002627	 6.5000000000000284 6.5000000000000355 0.32499999999999835 
0.95813340878851894	 6.5000000000000293 6.5000000000000284 0.32499999999999835 
0.96602756544523349	 6.5000000000000293 6.5000000000000266 0.32499999999999835 
0.97391850647376677	 6.5000000000000355 6.5000000000000338 0.32499999999999835 
0.98180761105088799	 6.5000000000000329 6.500000000000032 0.32499999999999835 
0.98969644444610483	 6.5000000000000266 6.500000000000032 0.32499999999999835 
0.99758672893422662	 6.5000000000000311 6.5000000000000311 0.32499999999999835 
1.0054803193735307	 6.5000000000000142 6.5000000000000275 0.32499999999999835 
1.0133791823746743	 6.5000000000000329 6.5000000000000409 0.32499999999999835 
1.021285377942911	 6.5000000000000249 6.5000000000000204 0.32499999999999835 
1.0292010424719182	 6.5000000000000373 6.5000000000000302 0.32499999999999835 
1.0371283719843516	 6.5000000000000151 6.5000000000000249 0.32499999999999835 
1.0450587538672698	 6.5000000000000284 6.500000000000032 0.32499999999999835 
1.0529888378802827	 6.5000000000000302 6.5000000000000249 0.32499999999999835 
1.0609185940186734	 6.5000000000000266 6.5000000000000258 0.32499999999999835 
1.0688479796582042	 6.5000000000000249 6.5000000000000284 0.32499999999999835 
1.0767769361401036	 6.5000000000000249 6.5000000000000249 0.32499999999999835 
1.0847053872708969	 6.5000000000000258 6.5000000000000169 0.32499999999999835 
1.0926332390331694	 6.5000000000000373 6.5000000000000275 0.32499999999999835 
1.100560381125089	 6.5000000000000346 6.5000000000000435 0.32499999999999835 
1.1084866910217444	 6.5000000000000169 6.500000000000024 0.32499999999999835 
1.1164120412701912	 6.5000000000000089 6.5000000000000222 0.32499999999999835 
1.1243363106689852	 6.5000000000000311 6.5000000000000258 0.32499999999999835 
1.1322593998220123	 6.5000000000000409 6.5000000000000391 0.32499999999999835 
1.1402089169585656	 6.5000000000000391 6.5000000000000426 0.32499999999999835 
1.1481396766878387	 6.5000000000000355 6.5000000000000258 0.32499999999999835 
1.1560638230322831	 6.5000000000000355 6.5000000000000284 0.32499999999999835 
1.1639831301056267	 6.5000000000000293 6.5000000000000275 0.32499999999999835 
1.1718963593120626	 6.5000000000000266 6.5000000000000213 0.32499999999999835 
1.179804503971781	 6.500000000000032 6.500000000000024 0.32499999999999835 
1.1877084278123979	 6.5000000000000302 6.5000000000000222 0.32499999999999835 
1.1956079505513995	 6.5000000000000346 6.5000000000000258 0.32499999999999835 
1.2035033333167946	 6.50000000000004 6.5000000000000329 0.32499999999999835 
1.2113970804760277	 6.5000000000000409 6.5000000000000338 0.32499999999999835 
1.2192927139750021	 6.5000000000000311 6.5000000000000284 0.32499999999999835 
1.227194903817225	 6.5000000000000231 6.5000000000000133 0.32499999999999835 
1.2351089302507676	 6.5000000000000391 6.5000000000000346 0.32499999999999835 
1.2430272358903531	 6.5000000000000284 6.5000000000000391 0.32499999999999835 
1.2509521515061635	 6.5000000000000293 6.5000000000000311 0.32499999999999835 
1.2588870112324995	 6.5000000000000266 6.5000000000000195 0.32499999999999835 
1.266828135729035	 6.5000000000000391 6.5000000000000382 0.32499999999999835 
1.2747803875506327	 6.500000000000032 6.5000000000000284 0.32499999999999835 
1.2827474756227522	 6.5000000000000213 6.500000000000032 0.32499999999999835 
1.2907330664471641	 6.5000000000000284 6.5000000000000373 0.32499999999999835 
1.2987415098738515	 6.5000000000000329 6.5000000000000346 0.32499999999999835 
1.3067765698821829	 6.5000000000000258 6.5000000000000338 0.32499999999999835 
1.3148418405754598	 6.5000000000000373 6.5000000000000249 0.32499999999999835 
1.3229405759819775	 6.5000000000000338 6.5000000000000355 0.32499999999999835 
1.3310755433670429	 6.5000000000000391 6.5000000000000391 0.32499999999999835 
1.3392268450371045	 6.5000000000000275 6.5000000000000249 0.32499999999999835 
1.3473890491626646	 6.5000000000000249 6.5000000000000391 0.32499999999999835 
1.3555636236652078	 6.5000000000000364 6.500000000000032 0.32499999999999835 
1.3637520554806104	 6.5000000000000338 6.5000000000000382 0.32499999999999835 
1.3719558410256418	 6.5000000000000302 6.5000000000000249 0.32499999999999835 
1.3801763682318815	 6.5000000000000346 6.5000000000000302 0.32499999999999835 
1.3884149792539482	 6.500000000000024 6.5000000000000329 0.32499999999999835 
1.3966729603448533	 6.5000000000000355 6.5000000000000231 0.32499999999999835 
1.4049515248842888	 6.5000000000000373 6.5000000000000302 0.32499999999999835 
